,INDEX,MATCH_KEYPOINTS,MATCH_DESCRIPTORS,TIME_LAPSE
0,SIFT,0.99000199960008,0.18933133015222142,0.09029071599991312
1,ORB,0.9926,3.0193837248232556,0.0872684250000475
2,KAZE,0.9943926271374639,0.004329625940177783,0.6449703170000021
3,AKAZE,0.9939295588412069,0.0013427734375,1.7499979210000447
4,BRISK,0.9897020157756354,0.018247470294997726,13.76628966699991
5,SIFT_FREAK,0.8149994113260861,0.02289103172383571,4.27729750200001
6,START_BRIEF,0.9959923664122138,1.4142135623730951,0.0969785029999457
